Hour,Lane 1 Speed (mph),Lane 1 Flow (Veh/Hour),Lane 2 Speed (mph),Lane 2 Flow (Veh/Hour),Lane 3 Speed (mph),Lane 3 Flow (Veh/Hour),Speed (mph),Flow (Veh/Hour),# Lane Points,% Observed,Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Occupancy (%)
1/10/2022 21:00,71.5,304,69.3,439,62.3,274,68.1,1017,36,100,1.8,2.7,1.9,2.1
1/10/2022 22:00,71.9,235,69.4,319,62.1,204,68.2,758,36,100,1.3,2,1.4,1.6
1/10/2022 23:00,71.7,156,69.4,222,62.7,110,68.6,488,36,100,0.9,1.4,0.7,1
1/11/2022 0:00,71.8,122,69.5,182,62.7,99,68.5,403,36,100,0.7,1.1,0.7,0.8
1/11/2022 1:00,71.9,89,69.6,133,62.6,90,68.2,312,36,100,0.5,0.8,0.6,0.7
1/11/2022 2:00,71.8,62,69.6,155,62.6,87,68,304,36,100,0.4,1,0.6,0.7
1/11/2022 3:00,71.9,90,69.6,183,62.6,78,68.6,351,36,100,0.5,1.1,0.6,0.7
1/11/2022 4:00,72,171,69.9,273,62.8,144,68.8,588,36,100,0.9,1.6,1,1.2
1/11/2022 5:00,71.8,327,69.8,429,62.8,171,69.2,927,36,100,1.8,2.6,1.2,1.9
1/11/2022 6:00,71.5,486,69.9,637,62.9,303,69,1426,36,100,2.7,3.8,2,2.9
1/11/2022 7:00,71.1,736,69.4,824,62.4,409,68.6,1969,36,100,4.1,5,2.8,4
1/11/2022 8:00,70.5,709,68.5,846,61,511,67.3,2066,36,100,4.1,5.2,3.6,4.3
1/11/2022 9:00,71.7,641,69.3,838,61.9,518,68.2,1997,36,100,3.6,5.2,3.6,4.1
1/11/2022 10:00,71.5,826,67,836,62,542,67.4,2204,36,100,4.8,5.3,3.8,4.6
1/11/2022 11:00,69.3,827,66.8,898,61.4,608,66.3,2333,36,100,4.8,5.6,4.2,4.9
1/11/2022 12:00,69.5,879,67,930,61.4,599,66.5,2408,36,100,5.1,5.8,4.2,5
1/11/2022 13:00,69.4,1126,67.2,1023,62.2,637,66.9,2786,36,100,6.5,6.4,4.4,5.7
1/11/2022 14:00,68.9,1304,67.1,1144,62.6,657,66.9,3105,36,100,7.6,7.1,4.4,6.4
1/11/2022 15:00,68.8,1287,67.3,1110,62,676,66.8,3073,36,100,7.5,6.9,4.6,6.3
1/11/2022 16:00,66.6,1336,66.1,1143,61.2,655,65.3,3134,36,100,8,7.2,4.5,6.6
1/11/2022 17:00,65.4,1290,64.6,1074,61.5,655,64.3,3019,36,100,7.9,7,4.5,6.5
1/11/2022 18:00,65.3,1081,64.4,965,61.7,578,64.2,2624,36,100,6.6,6.3,4,5.6
1/11/2022 19:00,70.3,628,68.4,736,62.1,442,67.5,1806,36,100,3.7,4.6,3,3.8
1/11/2022 20:00,70.9,452,68.4,610,61.9,380,67.4,1442,36,100,2.6,3.8,2.5,3
1/11/2022 21:00,71.4,368,68.6,469,62.5,284,68,1121,36,100,2.1,2.9,1.9,2.3
1/11/2022 22:00,71.8,274,69.4,389,62.4,224,68.4,887,36,100,1.5,2.4,1.5,1.8
1/11/2022 23:00,71.8,173,69.5,249,62.6,147,68.4,569,36,100,1,1.5,1,1.2
1/12/2022 0:00,71.8,124,69.7,209,62.7,123,68.4,456,36,100,0.7,1.3,0.8,0.9
1/12/2022 1:00,71.8,94,69.6,176,62.6,94,68.4,364,36,100,0.5,1.1,0.6,0.8
1/12/2022 2:00,71.9,81,69.7,156,62.7,85,68.4,322,36,100,0.5,1,0.6,0.7
1/12/2022 3:00,71.8,93,69.6,183,62.6,108,68.2,384,36,100,0.5,1.1,0.8,0.8
1/12/2022 4:00,71.9,180,70,275,62.6,129,69,584,36,100,1,1.6,0.9,1.2
1/12/2022 5:00,71.9,306,69.3,409,62.6,184,68.8,899,36,100,1.7,2.5,1.3,1.8
1/12/2022 6:00,71.5,478,69.2,580,62.5,297,68.5,1355,36,100,2.7,3.5,2,2.8
1/12/2022 7:00,72,719,69.5,854,63,413,69.1,1986,36,100,4,5.2,2.8,4
1/12/2022 8:00,71.9,673,69.4,773,62.2,447,68.6,1893,36,100,3.8,4.7,3.1,3.9
1/12/2022 9:00,71.1,811,68.1,774,61.9,498,67.8,2083,36,100,4.6,4.8,3.4,4.3
1/12/2022 10:00,69.7,799,65.9,911,60.6,583,65.9,2293,36,100,4.7,5.8,4.1,4.9
1/12/2022 11:00,70.9,975,66,879,60.7,606,66.7,2460,36,100,5.7,5.6,4.3,5.2
1/12/2022 12:00,68.7,1013,66.4,948,61.3,597,66.1,2558,36,100,5.9,6,4.2,5.4
1/12/2022 13:00,68.1,1188,66.5,1087,61.1,664,65.9,2939,36,100,7,6.8,4.6,6.1
1/12/2022 14:00,68.7,1286,67.4,1149,61.7,648,66.7,3083,36,100,7.5,7.1,4.4,6.3
1/12/2022 15:00,69.3,1330,68,1168,62.1,671,67.3,3169,36,100,7.6,7.2,4.5,6.4
1/12/2022 16:00,68.6,1316,67.7,1178,62.1,639,66.9,3133,36,83.3,7.7,7.3,4.3,6.4
1/12/2022 17:00,67.6,1299,66.8,1104,62.1,621,66.2,3024,36,100,7.7,7,4.2,6.3
1/12/2022 18:00,67.2,1045,66.6,967,62.5,567,65.9,2579,36,100,6.2,6.1,3.8,5.4
1/12/2022 19:00,71.6,583,70,719,62.8,416,68.8,1718,36,100,3.4,4.4,2.8,3.5
1/12/2022 20:00,71.7,488,70,609,63,406,68.7,1503,36,100,2.8,3.7,2.6,3.1
1/12/2022 21:00,71.3,373,68.9,505,62.6,291,68.1,1169,36,100,2.1,3.1,1.9,2.4
1/12/2022 22:00,71.9,249,70,364,62.6,192,68.8,805,36,100,1.4,2.2,1.3,1.6
1/12/2022 23:00,71.9,155,69.6,273,62.6,155,68.4,583,36,100,0.9,1.7,1,1.2
1/13/2022 0:00,71.9,135,69.6,190,62.6,112,68.5,437,36,100,0.8,1.2,0.8,0.9
1/13/2022 1:00,71.8,75,69.7,143,62.5,90,68.1,308,36,100,0.4,0.9,0.6,0.7
1/13/2022 2:00,71.9,81,69.6,165,62.7,81,68.4,327,36,100,0.5,1,0.6,0.7
1/13/2022 3:00,71.9,82,69.6,178,62.6,98,68.2,358,36,100,0.5,1.1,0.7,0.8
1/13/2022 4:00,71.9,166,69.8,261,62.6,127,68.8,554,36,100,0.9,1.6,0.9,1.1
1/13/2022 5:00,71.8,319,69.6,411,62.6,184,68.9,914,36,100,1.8,2.5,1.3,1.9
1/13/2022 6:00,71.7,425,69.4,578,62.4,272,68.7,1275,36,100,2.4,3.5,1.9,2.6
1/13/2022 7:00,71.7,699,69.4,827,63.2,411,68.9,1937,36,100,3.9,5,2.8,3.9
1/13/2022 8:00,70.8,731,68.5,852,61.8,464,67.8,2047,36,100,4.2,5.3,3.2,4.2
1/13/2022 9:00,71.2,767,68.5,840,61.9,497,68,2104,36,100,4.4,5.2,3.4,4.3
1/13/2022 10:00,70.5,734,67.2,847,60.7,491,66.8,2072,36,100,4.3,5.3,3.5,4.3
1/13/2022 11:00,69.8,921,67.3,939,61.3,596,66.8,2456,36,100,5.3,5.9,4.2,5.1
1/13/2022 12:00,69.4,920,67,911,60.8,567,66.5,2398,36,100,5.3,5.7,3.9,5
1/13/2022 13:00,69.7,1172,67.6,1069,60.7,576,67,2817,36,100,6.7,6.7,4,5.8
1/13/2022 14:00,69.1,1273,67.2,1101,61.1,677,66.6,3051,36,100,7.4,6.9,4.7,6.3
1/13/2022 15:00,67.7,1354,66.5,1125,60.9,658,65.8,3137,36,100,8,7.1,4.5,6.5
1/13/2022 16:00,68.3,1362,67.5,1165,62.1,672,66.7,3199,36,100,8,7.3,4.5,6.6
1/13/2022 17:00,65.2,1338,64.8,1162,60.1,680,64,3180,36,100,8.2,7.6,4.7,6.8
1/13/2022 18:00,66.8,1127,65.6,1031,60.8,671,64.9,2829,36,100,6.7,6.6,4.6,6
1/13/2022 19:00,70.8,711,68.9,768,62.2,484,67.9,1963,36,100,4.1,4.8,3.2,4
1/13/2022 20:00,70.6,539,69.1,641,62,391,67.9,1571,36,100,3.1,3.9,2.6,3.2
1/13/2022 21:00,71.3,427,69.2,530,62.2,305,68.2,1262,36,100,2.4,3.3,2,2.6
1/13/2022 22:00,71.8,264,69.4,381,62.4,238,68.2,883,36,100,1.5,2.3,1.6,1.8
1/13/2022 23:00,71.9,182,69.5,313,62.6,163,68.5,658,36,100,1,1.9,1.1,1.4
1/14/2022 0:00,71.9,135,69.5,219,62.7,142,68.2,496,36,100,0.8,1.3,0.9,1
1/14/2022 1:00,71.9,67,69.6,172,62.6,100,68,339,36,100,0.4,1.1,0.7,0.7
1/14/2022 2:00,71.8,89,69.5,167,62.6,98,68.2,354,36,100,0.5,1,0.7,0.8
1/14/2022 3:00,71.8,85,69.6,175,62.6,98,68.2,358,36,100,0.5,1.1,0.7,0.8
1/14/2022 4:00,71.9,188,69.7,276,62.4,137,68.7,601,36,100,1,1.7,1,1.2
1/14/2022 5:00,71.8,294,69.8,412,62.5,156,69.2,862,36,100,1.6,2.5,1.1,1.7
1/14/2022 6:00,71.4,455,69.2,549,61.9,302,68.3,1306,36,100,2.6,3.3,2.1,2.7
1/14/2022 7:00,71.6,675,68.9,840,61.8,394,68.4,1909,36,100,3.8,5.1,2.7,3.8
1/14/2022 8:00,70.9,747,68.4,821,60.4,479,67.5,2047,36,100,4.2,5,3.3,4.2
1/14/2022 9:00,70.4,753,67.6,868,59.2,508,66.6,2129,36,100,4.3,5.4,3.5,4.4
1/14/2022 10:00,71.1,853,66.8,925,59.9,552,66.7,2330,36,100,4.8,5.8,3.8,4.8
1/14/2022 11:00,68.8,1091,66.5,1023,59.6,597,65.9,2711,36,100,6.3,6.4,4.1,5.6
1/14/2022 12:00,67.9,1269,65.3,1099,59.4,634,65.1,3002,36,100,7.4,7,4.4,6.2
1/14/2022 13:00,68.2,1321,66.7,1087,58.9,590,65.8,2998,36,100,7.7,6.8,4.1,6.2
1/14/2022 14:00,69.4,1269,68,1030,59.6,579,66.9,2878,36,100,7.3,6.3,3.9,5.8
1/14/2022 15:00,68.6,1299,67.5,1066,59.4,614,66.3,2979,36,100,7.5,6.5,4.1,6
1/14/2022 16:00,69.3,1042,68.5,886,61.7,534,67.3,2462,36,100,6,5.4,3.5,5
1/14/2022 17:00,24,1135,25.2,935,26,666,25.1,2736,36,100,23.2,18.8,12.7,18.2
1/14/2022 18:00,67,1093,65.2,899,58.3,525,64.5,2517,36,100,6.7,5.9,3.7,5.4
1/14/2022 19:00,68.9,899,67,835,60.4,534,66.2,2268,36,100,5.4,5.3,3.6,4.7
1/14/2022 20:00,70.9,658,68.2,742,61.5,447,67.5,1847,36,100,3.8,4.6,2.9,3.8
1/14/2022 21:00,71.3,543,68.3,620,61.2,400,67.5,1563,36,100,3.1,3.8,2.7,3.2
1/14/2022 22:00,71.9,374,69.7,481,61.9,274,68.6,1129,36,100,2.1,2.9,1.8,2.3
1/14/2022 23:00,72,282,69.9,389,62.2,209,68.7,880,36,100,1.6,2.3,1.4,1.8
1/15/2022 0:00,72,199,69.7,317,62.4,162,68.6,678,36,100,1.1,1.9,1.1,1.4
1/15/2022 1:00,71.9,149,69.5,265,62.6,114,68.7,528,36,100,0.8,1.6,0.7,1.1
1/15/2022 2:00,71.8,117,69.3,215,62.6,139,67.9,471,36,100,0.7,1.3,0.9,1
1/15/2022 3:00,71.7,110,69.6,191,62.6,103,68.4,404,36,100,0.6,1.2,0.7,0.8
1/15/2022 4:00,69.3,53,65.1,230,61.2,130,64.4,413,36,100,0.4,1.7,1,1.1
1/15/2022 5:00,71.8,146,69.5,265,62.3,107,68.7,518,36,100,0.8,1.6,0.7,1.1
1/15/2022 6:00,71.7,271,69.3,393,62.1,203,68.4,867,36,100,1.5,2.4,1.4,1.8
1/15/2022 7:00,71.9,388,68.8,535,62.1,282,68.2,1205,36,100,2.1,3.2,1.9,2.4
1/15/2022 8:00,71.5,665,69.1,754,61,374,68.3,1793,36,100,3.7,4.5,2.5,3.6
1/15/2022 9:00,71.6,751,69.2,853,61.6,484,68.3,2088,36,100,4.2,5.1,3.1,4.2
1/15/2022 10:00,71.2,975,69.2,988,61.5,540,68.3,2503,36,100,5.5,6,3.5,5
1/15/2022 11:00,70.8,1083,67.7,1021,60.4,569,67.4,2673,36,100,6.2,6.2,3.8,5.4
1/15/2022 12:00,71.6,1149,68.1,1066,60.4,588,67.9,2803,36,100,6.5,6.5,3.8,5.6
1/15/2022 13:00,71.3,1208,68.5,1098,60.3,636,67.9,2942,36,100,6.8,6.6,4.1,5.9
1/15/2022 14:00,72,1146,68.7,1090,60.7,651,68.2,2887,36,100,6.4,6.5,4.2,5.7
1/15/2022 15:00,71.7,1208,68.8,1133,61.8,619,68.5,2960,36,100,6.8,6.8,3.9,5.8
1/15/2022 16:00,71.9,1215,69.2,1071,62.2,640,68.8,2926,36,100,6.9,6.6,4.1,5.9
1/15/2022 17:00,71.6,1229,69.8,1125,62.1,650,68.9,3004,36,100,7.2,7,4.2,6.1
1/15/2022 18:00,71.3,1094,66.6,1019,62,611,67.5,2724,36,100,6.4,6.3,4,5.6
1/15/2022 19:00,71.5,860,66.9,869,62.2,489,67.7,2218,36,100,4.9,5.4,3.2,4.5
1/15/2022 20:00,71.5,796,69.3,777,62.5,469,68.6,2042,36,100,4.6,4.8,3,4.1
1/15/2022 21:00,71.5,611,69.8,703,62.2,416,68.6,1730,36,100,3.5,4.3,2.7,3.5
1/15/2022 22:00,71.4,616,69.6,673,62.5,374,68.7,1663,36,100,3.5,4.1,2.4,3.3
1/15/2022 23:00,71.9,374,69.9,512,62.6,220,69.1,1106,36,100,2.1,3.1,1.4,2.2
1/16/2022 0:00,71.9,315,69.6,355,62.7,201,68.8,871,36,100,1.8,2.2,1.3,1.7
1/16/2022 1:00,71.8,233,69.4,333,62.6,168,68.6,734,36,100,1.3,2,1.1,1.5
1/16/2022 2:00,71.7,170,69.5,295,62.7,143,68.5,608,36,100,1,1.8,0.9,1.2
1/16/2022 3:00,71.8,117,69.6,229,62.6,89,68.8,435,36,100,0.7,1.4,0.6,0.9
1/16/2022 4:00,71.8,84,69.6,204,62.6,81,68.6,369,36,100,0.5,1.2,0.5,0.8
1/16/2022 5:00,71.9,105,69.6,244,62.6,108,68.4,457,36,100,0.6,1.5,0.7,0.9
1/16/2022 6:00,71.8,194,69.4,349,62.6,139,68.7,682,36,100,1.1,2.1,0.9,1.4
1/16/2022 7:00,72,255,69.7,430,62.5,205,68.7,890,36,100,1.4,2.5,1.3,1.7
1/16/2022 8:00,71.6,447,69.8,616,62.5,312,68.7,1375,36,100,2.5,3.6,2,2.7
1/16/2022 9:00,71.9,599,69.8,746,62.6,408,68.9,1753,36,100,3.3,4.5,2.6,3.5
1/16/2022 10:00,69.3,781,68.1,881,62.4,485,67.3,2147,36,100,4.4,5.3,3.1,4.3
1/16/2022 11:00,69.3,950,68.5,976,63.1,566,67.6,2492,36,100,5.3,5.8,3.6,4.9
1/16/2022 12:00,68.8,1038,68.1,1028,61.8,619,66.9,2685,36,100,5.8,6.2,4,5.3
1/16/2022 13:00,68.9,1080,68.4,1031,62.8,607,67.3,2718,36,100,6,6.2,3.9,5.4
1/16/2022 14:00,67.6,1105,68,1120,62.2,654,66.6,2879,36,100,6.3,6.7,4.2,5.7
1/16/2022 15:00,67.5,1143,67.6,1113,61.6,639,66.3,2895,36,100,6.5,6.7,4.1,5.8
1/16/2022 16:00,67.5,1182,67,1083,63,662,66.3,2927,36,100,6.8,6.6,4.2,5.9
1/16/2022 17:00,66.2,1132,66.3,1123,62.8,609,65.5,2864,36,100,6.6,6.9,3.9,5.8
1/16/2022 18:00,70.1,1065,65.8,990,62.5,596,66.8,2651,36,100,6.3,6.1,3.9,5.4
1/16/2022 19:00,72.1,909,70,873,62.7,542,69.1,2324,36,100,5.2,5.3,3.5,4.7
1/16/2022 20:00,72,776,69.6,734,62.6,394,69.1,1904,36,100,4.4,4.5,2.5,3.8
1/16/2022 21:00,71.7,503,69.7,571,62.4,323,68.7,1397,36,100,2.9,3.5,2.1,2.8
1/16/2022 22:00,72,367,69.4,488,62.5,227,68.8,1082,36,100,2.1,3,1.5,2.2
1/16/2022 23:00,71.8,260,70,367,62.7,168,69.1,795,36,100,1.5,2.2,1.1,1.6
1/17/2022 0:00,71.9,135,69.8,277,62.7,131,68.6,543,36,100,0.8,1.7,0.8,1.1
1/17/2022 1:00,71.9,110,69.6,204,62.6,103,68.5,417,36,100,0.6,1.3,0.7,0.9
1/17/2022 2:00,71.9,111,69.7,190,62.7,80,68.8,381,36,100,0.6,1.2,0.5,0.8
1/17/2022 3:00,71.8,102,69.6,206,62.6,91,68.5,399,36,100,0.6,1.3,0.6,0.8
1/17/2022 4:00,72,193,69.7,278,62.5,109,69.1,580,36,100,1.1,1.7,0.8,1.2
1/17/2022 5:00,71.8,268,69.6,401,62.3,163,68.9,832,36,100,1.5,2.4,1.1,1.7
1/17/2022 6:00,71.5,406,69,507,62.2,264,68.3,1177,36,100,2.3,3.1,1.8,2.4
1/17/2022 7:00,71.9,517,69.5,642,62.3,333,68.7,1492,36,100,2.9,3.9,2.3,3
1/17/2022 8:00,71.7,702,69.8,772,62,441,68.7,1915,36,100,3.9,4.7,3,3.9
1/17/2022 9:00,71.9,850,68.4,846,61.2,512,68.1,2208,36,100,4.8,5.2,3.5,4.5
1/17/2022 10:00,69.8,1046,66.1,1015,61.1,571,66.5,2632,36,100,6.1,6.4,4,5.5
1/17/2022 11:00,70.7,1188,66.4,1102,61.6,649,67.1,2939,36,100,6.9,6.9,4.5,6.1
1/17/2022 12:00,69.9,1302,66.1,1101,61.1,661,66.6,3064,36,100,7.7,7,4.6,6.4
1/17/2022 13:00,69.5,1260,65.7,1156,60.8,627,66.3,3043,36,100,7.5,7.3,4.4,6.4
1/17/2022 14:00,67.4,1367,66.6,1166,62.3,621,66.1,3154,36,100,8,7.3,4.2,6.5
1/17/2022 15:00,67.4,1451,66.8,1207,62.8,680,66.3,3338,36,100,8.5,7.5,4.5,6.9
1/17/2022 16:00,67.5,1377,67.1,1175,63.7,600,66.6,3152,36,100,8.1,7.3,3.9,6.4
1/17/2022 17:00,66.4,1300,66.3,1191,62.3,657,65.5,3148,36,100,7.8,7.5,4.4,6.6
1/17/2022 18:00,67.1,1063,66.5,953,63.1,532,66,2548,36,100,6.3,6,3.5,5.2
1/17/2022 19:00,71.4,696,69.6,753,63,452,68.7,1901,36,100,4,4.6,3,3.9
1/17/2022 20:00,71.5,557,69.3,657,62.5,378,68.4,1592,36,100,3.2,4,2.5,3.2
1/17/2022 21:00,70.9,414,68.5,528,62.6,295,67.9,1237,36,100,2.4,3.3,1.9,2.5
1/17/2022 22:00,71.9,271,69.4,402,62.6,229,68.4,902,36,100,1.5,2.5,1.5,1.8
1/17/2022 23:00,71.9,198,69.6,286,62.7,171,68.5,655,36,100,1.1,1.8,1.1,1.3
1/18/2022 0:00,71.9,104,69.7,187,62.7,104,68.4,395,36,100,0.6,1.1,0.7,0.8
1/18/2022 1:00,71.8,84,69.7,160,62.6,90,68.3,334,36,100,0.5,1,0.6,0.7
1/18/2022 2:00,71.7,65,69.3,155,62.4,70,68.2,290,36,100,0.4,1,0.5,0.6
1/18/2022 3:00,71.7,50,69,210,62.4,98,67.6,358,36,100,0.3,1.4,0.7,0.8
1/18/2022 4:00,71.7,222,69.2,335,62.5,139,68.7,696,36,100,1.3,2.1,1,1.4
1/18/2022 5:00,71.6,342,69.2,450,62.5,173,68.9,965,36,100,1.9,2.7,1.2,2
1/18/2022 6:00,71.3,533,69,645,62.2,276,68.5,1454,36,100,3,3.9,1.9,2.9
1/18/2022 7:00,71.1,713,69.8,803,62.4,381,68.8,1897,36,100,4,4.9,2.6,3.8
1/18/2022 8:00,71.4,786,69.1,868,62.3,500,68.3,2154,36,100,4.4,5.3,3.4,4.4
1/18/2022 9:00,71.6,751,69.6,836,61.6,492,68.4,2079,36,100,4.3,5.2,3.4,4.3
1/18/2022 10:00,71.3,740,66.9,873,61.9,563,67.1,2176,36,100,4.3,5.5,3.9,4.6
1/18/2022 11:00,57.7,692,55.7,903,52.2,508,55.6,2103,36,100,6,7.6,4.5,6
1/18/2022 12:00,68.8,882,66.8,1001,61,551,66.2,2434,36,100,5.1,6.3,3.9,5.1
1/18/2022 13:00,67.1,1089,65.2,1050,61.2,670,65,2809,36,100,6.5,6.8,4.7,6
1/18/2022 14:00,68.3,1275,66.7,1100,61.8,686,66.3,3061,36,100,7.4,6.9,4.7,6.4
1/18/2022 15:00,66.9,1371,65.7,1198,61.5,669,65.4,3238,36,100,8.2,7.6,4.6,6.8
1/18/2022 16:00,67,1350,66.4,1149,62.6,648,65.9,3147,36,100,8,7.3,4.4,6.6
1/18/2022 17:00,66.2,1306,65.9,1144,63,658,65.4,3108,36,100,7.9,7.3,4.4,6.5
1/18/2022 18:00,66.8,1071,66.2,988,62.4,615,65.6,2674,36,100,6.4,6.2,4.2,5.6
1/18/2022 19:00,71.7,657,69.7,737,62.8,476,68.6,1870,36,100,3.8,4.5,3.1,3.8
1/18/2022 20:00,72,535,70,655,63.1,385,69,1575,36,100,3.1,4,2.5,3.2
1/18/2022 21:00,70.9,368,68.6,546,62,336,67.5,1250,36,100,2.2,3.4,2.3,2.6
1/18/2022 22:00,71.4,273,69.1,378,62.6,214,68.2,865,36,100,1.6,2.3,1.4,1.8
1/18/2022 23:00,72,177,69.6,287,62.7,165,68.5,629,36,100,1,1.7,1.1,1.3
1/19/2022 0:00,71.9,119,69.6,214,62.6,127,68.3,460,36,100,0.7,1.3,0.9,1
1/19/2022 1:00,71.8,73,69.5,180,62.5,101,68,354,36,100,0.4,1.1,0.7,0.8
1/19/2022 2:00,71.9,54,69.6,155,62.6,78,68.2,287,36,100,0.3,1,0.5,0.6
1/19/2022 3:00,71.8,96,69.5,191,62.7,103,68.2,390,36,100,0.6,1.2,0.7,0.8
1/19/2022 4:00,71.9,201,69.8,282,62.7,125,69,608,36,100,1.1,1.7,0.9,1.2
1/19/2022 5:00,72,325,69.3,396,62.7,179,68.9,900,36,100,1.8,2.4,1.2,1.8
1/19/2022 6:00,71.7,517,69.4,587,62.4,308,68.7,1412,36,100,2.9,3.6,2.1,2.9
1/19/2022 7:00,71.7,698,69.4,804,62.6,438,68.7,1940,36,100,3.9,4.9,3,3.9
1/19/2022 8:00,71.4,745,69.5,862,62.7,520,68.5,2127,36,100,4.2,5.2,3.5,4.3
1/19/2022 9:00,71.4,762,68.6,876,61,504,67.8,2142,36,100,4.4,5.4,3.6,4.4
1/19/2022 10:00,71.2,745,67.2,893,60.5,536,66.9,2174,36,100,4.3,5.6,3.8,4.5
1/19/2022 11:00,71.3,895,66.3,950,61.4,557,67,2402,36,100,5.2,6,3.9,5
1/19/2022 12:00,69.2,903,66.8,935,61.4,642,66.3,2480,36,100,5.2,5.9,4.5,5.2
1/19/2022 13:00,68.3,1222,65.7,1004,61.1,676,65.7,2902,36,100,7.2,6.4,4.7,6.1
1/19/2022 14:00,68.5,1253,67.1,1134,61.3,638,66.5,3025,36,100,7.3,7.1,4.4,6.3
1/19/2022 15:00,68.7,1328,67.4,1134,62.3,687,66.8,3149,36,100,7.7,7.1,4.6,6.5
1/19/2022 16:00,68.1,1334,67.2,1156,62.2,633,66.6,3123,36,100,7.8,7.2,4.2,6.4
1/19/2022 17:00,66.5,1297,65.7,1103,62.3,636,65.3,3036,36,100,7.8,7.1,4.3,6.4
1/19/2022 18:00,66.6,1183,65.8,1077,61.8,642,65.2,2902,36,100,7.1,6.8,4.4,6.1
1/19/2022 19:00,71.1,731,69.1,776,62.9,480,68.3,1987,36,100,4.2,4.8,3.1,4
1/19/2022 20:00,34.3,422,28.2,508,37.4,284,32.7,1214,36,100,10.2,13.5,4.5,9.4
1/19/2022 21:00,66.5,278,60,417,60.2,187,62.1,882,36,100,1.9,3,1.5,2.1
1/19/2022 22:00,71.7,266,68.9,393,62.4,197,68.3,856,36,100,1.5,2.4,1.3,1.8
1/19/2022 23:00,71.8,177,69.3,277,62.4,116,68.7,570,36,100,1,1.7,0.8,1.2
1/20/2022 0:00,71.8,134,69.4,213,62.5,94,68.7,441,36,100,0.8,1.4,0.7,0.9
1/20/2022 1:00,71.9,77,69.7,165,62.6,87,68.3,329,36,100,0.4,1,0.6,0.7
1/20/2022 2:00,71.9,63,69.6,134,62.6,81,68.1,278,36,100,0.4,0.8,0.6,0.6
1/20/2022 3:00,71.9,85,69.8,181,62.7,101,68.3,367,36,100,0.5,1.1,0.7,0.8
1/20/2022 4:00,72.1,214,69.7,279,62.7,140,69,633,36,100,1.2,1.7,1,1.3
1/20/2022 5:00,72,301,69.7,411,62.6,183,69,895,36,100,1.7,2.5,1.3,1.8
1/20/2022 6:00,71.7,536,69.2,598,62.6,255,69,1389,36,100,3,3.6,1.8,2.8
1/20/2022 7:00,71.5,765,69.2,884,63,450,68.7,2099,36,100,4.3,5.4,3.1,4.2
1/20/2022 8:00,70.6,758,68.9,861,62.2,461,68,2080,36,100,4.3,5.3,3.2,4.3
1/20/2022 9:00,70.7,776,68.5,902,62.2,495,67.9,2173,36,100,4.5,5.6,3.4,4.5
1/20/2022 10:00,70.8,875,67,891,60.5,508,67,2274,36,100,5,5.6,3.6,4.7
1/20/2022 11:00,68.1,871,66.2,948,59.9,553,65.4,2372,36,100,5.1,6,3.9,5
1/20/2022 12:00,68.8,951,66.2,989,59.9,646,65.6,2586,36,100,5.5,6.3,4.6,5.5
1/20/2022 13:00,68.1,1254,66.2,1088,59.7,659,65.6,3001,36,100,7.3,6.9,4.6,6.3
1/20/2022 14:00,68.3,1276,66.4,1112,60.8,645,66,3033,36,100,7.4,7,4.4,6.3
1/20/2022 15:00,68.3,1351,67.6,1173,61.8,660,66.7,3184,36,100,7.9,7.3,4.5,6.5
1/20/2022 16:00,67,1352,66.3,1155,60.6,675,65.4,3182,36,100,8.1,7.3,4.6,6.7
1/20/2022 17:00,66.7,1323,66.5,1129,61.9,688,65.6,3140,36,100,7.9,7.1,4.6,6.6
1/20/2022 18:00,64.7,1153,64.9,1011,59.6,606,63.6,2770,36,100,7.1,6.6,4.2,6
1/20/2022 19:00,68.2,891,66.6,853,60.7,592,65.7,2336,36,100,5.4,5.4,4,4.9
1/20/2022 20:00,70.2,523,68.2,640,61.5,440,67,1603,36,100,3.1,4,3,3.3
1/20/2022 21:00,71.2,343,68.1,502,61.9,329,67.2,1174,36,100,2,3.1,2.2,2.4
1/20/2022 22:00,71.8,307,69.6,413,62.6,252,68.5,972,36,100,1.7,2.5,1.7,2
1/20/2022 23:00,71.9,221,69.8,315,62.5,165,68.7,701,36,100,1.3,1.9,1.1,1.4
1/21/2022 0:00,71.9,157,69.5,246,62.5,118,68.6,521,36,100,0.9,1.5,0.8,1.1
1/21/2022 1:00,71.9,98,69.6,193,62.5,94,68.5,385,36,100,0.6,1.2,0.7,0.8
1/21/2022 2:00,71.9,90,69.6,145,62.6,94,68.2,329,36,100,0.5,0.9,0.7,0.7
1/21/2022 3:00,71.9,85,69.5,167,62.6,100,68.1,352,36,100,0.5,1,0.7,0.7
1/21/2022 4:00,71.8,169,69.5,278,62.5,143,68.5,590,36,100,1,1.7,1,1.2
1/21/2022 5:00,71.9,326,69.7,415,62.3,188,69,929,36,100,1.8,2.5,1.3,1.9
1/21/2022 6:00,71.8,477,69.3,619,62.1,268,68.8,1364,36,100,2.7,3.7,1.8,2.7
1/21/2022 7:00,71.2,716,68.9,833,61.6,417,68.2,1966,36,100,4,5,2.8,4
1/21/2022 8:00,71.3,730,68.4,842,60.7,519,67.5,2091,36,100,4.1,5.1,3.5,4.3
